datetime,Open,High,Low,Close,Volume,EMA25,EMA50,EMA100,MACD,MACD_Signal,MACD_Hist,K,D,J,BB_Mid,BB_Upper,BB_Lower,ATR,Ichimoku_Conversion,Ichimoku_Base,Ichimoku_Leading_A,Ichimoku_Leading_B,SAR
2024-05-13 08:00:00,1.07696,1.07747,1.07695,1.07731,727,1.0771663,1.0768659,1.076196,-1.2716444e-05,3.2637774e-05,-4.5354216e-05,58.857838,49.469784,77.63395,1.077253,1.0782382,1.0762678,0.00050714286,1.077,1.07752,1.07726,1.0757,1.0782758
2024-05-13 09:00:00,1.0773,1.07757,1.07687,1.077,1021,1.0771536,1.0768712,1.0762118,-2.3459535e-05,2.1418311e-05,-4.4877845e-05,53.37997,50.77318,58.59356,1.077211,1.0781618,1.0762601,0.00048714285,1.077075,1.07752,1.0772974,1.0757,1.078231
2024-05-13 10:00:00,1.077,1.07798,1.07691,1.07756,1839,1.0771848,1.0768981,1.0762385,1.3063223e-05,1.9747293e-05,-6.68407e-06,58.919983,53.48878,69.78239,1.0771925,1.0780978,1.0762873,0.00053428573,1.07728,1.07752,1.0774,1.0757,1.0781869
2024-05-13 11:00:00,1.07756,1.07845,1.07735,1.07836,1520,1.0772752,1.0769554,1.0762806,0.00010534671,3.686718e-05,6.847954e-05,71.00904,59.32887,94.36939,1.0772605,1.0782994,1.0762216,0.0005814286,1.077515,1.07752,1.0775175,1.0757,1.07603
2024-05-13 12:00:00,1.07836,1.07887,1.07815,1.07827,1296,1.0773517,1.077007,1.0763199,0.00016926858,6.3347456e-05,0.00010592112,71.93907,63.53227,88.75268,1.0772375,1.0781523,1.0763227,0.00060428574,1.077725,1.07752,1.0776225,1.0757,1.0760784
2024-05-13 13:00:00,1.07827,1.07849,1.07772,1.07817,1145,1.0774146,1.0770526,1.0763565,0.0002094436,9.256669e-05,0.00011687692,71.103485,66.05601,81.19844,1.077327,1.0782388,1.0764152,0.00063142856,1.077725,1.07752,1.0776225,1.0757,1.0761901
2024-05-13 14:00:00,1.07817,1.07944,1.07811,1.07893,1247,1.0775312,1.0771263,1.0764076,0.00029915973,0.0001338853,0.00016527444,74.12087,68.74429,84.87402,1.0774125,1.0785698,1.0762552,0.0006757143,1.078155,1.077735,1.077945,1.075915,1.0762973
2024-05-13 15:00:00,1.07892,1.07996,1.07889,1.07981,1511,1.0777066,1.0772315,1.0764749,0.00043624034,0.00019435631,0.00024188404,81.12913,72.872574,97.64223,1.0775235,1.0791017,1.0759453,0.000725,1.078415,1.077995,1.078205,1.076175,1.0764859
2024-05-13 16:00:00,1.07982,1.08068,1.07969,1.0804,1786,1.0779138,1.0773557,1.0765526,0.0005857338,0.00027263182,0.000313102,84.96972,76.90495,101.09926,1.077673,1.0797067,1.0756392,0.00075857143,1.078775,1.078355,1.078565,1.076535,1.0767637
2024-05-13 17:00:00,1.08041,1.08054,1.07958,1.08037,1828,1.0781027,1.077474,1.0766282,0.00069379015,0.0003568635,0.00033692666,87.267654,80.35919,101.08459,1.0778245,1.0801798,1.0754693,0.0007978571,1.078775,1.078355,1.078565,1.076535,1.0771554
2024-05-13 18:00:00,1.08038,1.08041,1.07893,1.07953,2032,1.0782125,1.0775546,1.0766857,0.0007035347,0.00042619772,0.00027733695,81.34377,80.687386,82.65656,1.0779415,1.0803945,1.0754884,0.00085857144,1.078795,1.078355,1.078575,1.07669,1.0775079
2024-05-13 19:00:00,1.07952,1.07989,1.07931,1.07935,862,1.0783,1.077625,1.0767385,0.0006887928,0.00047871674,0.00021007608,74.24921,78.54132,65.66496,1.078062,1.0805445,1.0755795,0.0008535714,1.079015,1.078455,1.078735,1.077865,1.0778251
2024-05-13 20:00:00,1.07935,1.0794,1.0787,1.07917,859,1.0783669,1.0776856,1.0767866,0.00065503444,0.0005139803,0.00014105417,65.8283,74.30365,48.877598,1.0781765,1.0806406,1.0757124,0.0008807143,1.0792,1.07858,1.07889,1.078355,1.0781106
2024-05-13 21:00:00,1.07917,1.07934,1.0789,1.07896,757,1.0784125,1.0777355,1.0768297,0.0006043687,0.00053205795,7.2310715e-05,57.849495,68.81893,35.910625,1.0782624,1.080709,1.075816,0.00088785717,1.0792,1.07858,1.07889,1.078355,1.0783675
2024-05-13 22:00:00,1.07895,1.07898,1.07866,1.07889,766,1.0784492,1.0777808,1.0768704,0.0005522018,0.00053608674,1.6115097e-05,48.683064,62.106976,21.835238,1.0783565,1.0807441,1.0759689,0.00087357144,1.079395,1.07858,1.0789875,1.078355,1.0785987
2024-05-13 23:00:00,1.07889,1.07895,1.07878,1.07893,361,1.0784862,1.0778259,1.0769112,0.0005082284,0.00053051504,-2.2286702e-05,36.91082,53.708256,3.3159475,1.078457,1.0807576,1.0761564,0.0008357143,1.07967,1.07858,1.079125,1.078355,1.08068
2024-05-14 00:00:00,1.07882,1.07899,1.07853,1.07883,265,1.0785127,1.0778652,1.0769492,0.00046000723,0.0005164135,-5.6406272e-05,29.258377,45.558296,-3.341464,1.0785536,1.0807382,1.0763688,0.0007921429,1.079605,1.07858,1.0790925,1.078355,1.080642
2024-05-14 01:00:00,1.07882,1.07897,1.07872,1.07894,226,1.0785456,1.0779074,1.0769886,0.0004257598,0.0004982827,-7.252295e-05,26.30492,39.140503,0.63375324,1.0786445,1.080727,1.076562,0.00073142856,1.079535,1.07858,1.0790575,1.078355,1.0805575
2024-05-14 02:00:00,1.07896,1.07935,1.07896,1.07919,430,1.0785952,1.0779577,1.0770322,0.00041401884,0.00048142998,-6.741113e-05,29.23874,35.839916,16.03639,1.0787466,1.0807176,1.0767754,0.0007092857,1.07947,1.07863,1.07905,1.078355,1.0804764
2024-05-14 03:00:00,1.07919,1.07922,1.07854,1.07875,618,1.0786071,1.0779887,1.0770662,0.0003650022,0.0004581444,-9.314221e-05,24.884651,32.18816,10.27763,1.078836,1.0806191,1.0770528,0.00070285716,1.07921,1.07863,1.07892,1.078355,1.0803986
2024-05-14 04:00:00,1.07875,1.07896,1.07843,1.07873,886,1.0786165,1.0780178,1.0770992,0.00032084386,0.0004306843,-0.000109840454,26.899046,30.425123,19.846891,1.078907,1.0805411,1.0772729,0.0006457143,1.078915,1.07863,1.0787725,1.078355,1.0803238
2024-05-14 05:00:00,1.07873,1.07873,1.07844,1.07866,465,1.0786198,1.078043,1.0771301,0.00027700645,0.00039994874,-0.00012294228,26.266031,29.03876,20.720573,1.07899,1.0803643,1.0776157,0.00059,1.07889,1.07863,1.07876,1.078355,1.0802102
2024-05-14 06:00:00,1.07866,1.0788,1.07853,1.07875,605,1.0786299,1.0780708,1.0771621,0.00024668363,0.0003692957,-0.00012261208,29.10489,29.060802,29.193064,1.0790495,1.0802559,1.0778431,0.00053857145,1.07889,1.07863,1.07876,1.078355,1.0801034
2024-05-14 07:00:00,1.07876,1.07888,1.07853,1.07853,395,1.0786222,1.0780888,1.0771892,0.00020256538,0.00033594965,-0.00013338427,23.02645,27.04935,14.980642,1.079058,1.0802462,1.0778698,0.000495,1.07889,1.078775,1.0788325,1.078355,1.080003
2024-05-14 08:00:00,1.07853,1.07871,1.07843,1.07863,515,1.0786228,1.07811,1.0772178,0.00017366857,0.00030349343,-0.00012982487,22.597342,25.565348,16.661331,1.079076,1.0802242,1.0779278,0.0004092857,1.07889,1.078775,1.0788325,1.078355,1.0799086
2024-05-14 09:00:00,1.07862,1.07893,1.07829,1.07874,1405,1.0786318,1.0781347,1.077248,0.00015782441,0.00027435963,-0.000116535215,29.215837,26.782179,34.083157,1.0791045,1.0801842,1.0780247,0.00041357143,1.07882,1.078775,1.0787975,1.078355,1.0798199
2024-05-14 10:00:00,1.07875,1.07889,1.07856,1.07872,1288,1.0786386,1.0781577,1.0772771,0.00014201688,0.0002478911,-0.00010587419,32.999237,28.854532,41.28865,1.079094,1.0801849,1.078003,0.00038714285,1.07882,1.078775,1.0787975,1.078355,1.0796975
2024-05-14 11:00:00,1.07872,1.07872,1.07753,1.07835,1783,1.0786164,1.0781652,1.0772983,9.849798e-05,0.00021801246,-0.00011951448,38.17306,31.960709,50.59777,1.079021,1.0801055,1.0779364,0.0004407143,1.078375,1.078795,1.078585,1.078355,1.0795848
2024-05-14 12:00:00,1.07835,1.07935,1.07835,1.07928,1432,1.0786674,1.0782089,1.0773376,0.00013746752,0.00020190347,-6.443595e-05,57.49999,40.4738,91.55237,1.078965,1.0798464,1.0780836,0.00048928574,1.07844,1.079015,1.0787275,1.078355,1.0793794
2024-05-14 13:00:00,1.07928,1.07988,1.07921,1.07962,1195,1.0787407,1.0782642,1.0773828,0.00019355514,0.0002002338,-6.678668e-06,67.978714,49.64211,104.65194,1.0789275,1.0795951,1.07826,0.000525,1.078705,1.079105,1.078905,1.078355,1.07753
2024-05-14 14:00:00,1.07962,1.07989,1.07925,1.07925,1038,1.0787798,1.0783029,1.0774198,0.000205777,0.00020134244,4.4345566e-06,69.61293,56.29905,96.24069,1.0789135,1.0795382,1.0782888,0.0005378571,1.07871,1.079105,1.0789075,1.078355,1.077577
2024-05-14 15:00:00,1.07927,1.08104,1.07664,1.08032,3081,1.0788983,1.078382,1.0774772,0.00029836362,0.00022074668,7.761694e-05,74.28741,62.29517,98.27189,1.078962,1.079832,1.0780921,0.0008342857,1.07884,1.07884,1.07884,1.078535,1.07989
2024-05-14 16:00:00,1.0803,1.08226,1.08006,1.08188,2992,1.0791277,1.0785192,1.0775644,0.0004919473,0.00027498679,0.00021696048,80.604416,68.398254,105.01675,1.0790975,1.0806669,1.0775281,0.00096214283,1.07945,1.07945,1.07945,1.079145,1.07664
2024-05-14 17:00:00,1.08188,1.08256,1.08099,1.08248,2437,1.0793855,1.0786746,1.0776616,0.0006858724,0.00035716392,0.0003287085,86.61916,74.471886,110.913704,1.0792735,1.08145,1.0770969,0.0010257143,1.0796,1.0796,1.0796,1.079295,1.07664
2024-05-14 18:00:00,1.08248,1.08249,1.0815,1.08183,1612,1.0795736,1.0787983,1.0777442,0.00077814,0.00044135912,0.00033678085,86.96908,78.63762,103.632,1.0794204,1.0818682,1.0769728,0.0010585714,1.0796,1.0796,1.0796,1.079295,1.0768768
2024-05-14 19:00:00,1.08183,1.082,1.08138,1.08168,1298,1.0797356,1.0789113,1.0778222,0.0008295959,0.0005190065,0.0003105894,86.357765,81.211,96.65129,1.079558,1.0821916,1.0769244,0.0010821428,1.0796,1.0796,1.0796,1.079295,1.0771041
2024-05-14 20:00:00,1.08168,1.08199,1.08154,1.0819,968,1.0799022,1.0790285,1.0779029,0.0008780061,0.0005908064,0.0002871997,87.18896,83.20365,95.15958,1.0797116,1.0825186,1.0769044,0.001095,1.0796,1.0796,1.0796,1.079295,1.0773224
2024-05-14 21:00:00,1.0819,1.08229,1.08187,1.08198,720,1.0800619,1.0791442,1.0779836,0.0009123104,0.0006551072,0.00025720315,88.19354,84.86695,94.846725,1.0798635,1.0828199,1.076907,0.0011,1.0796,1.0796,1.0796,1.079395,1.0775318
2024-05-14 22:00:00,1.08198,1.08217,1.08192,1.082,923,1.080211,1.0792562,1.0780631,0.00093038566,0.0007101629,0.00022022276,88.975876,86.23659,94.45444,1.080004,1.08309,1.0769181,0.0010978571,1.0796,1.0796,1.0796,1.07952,1.077733
2024-05-14 23:00:00,1.08199,1.08206,1.08174,1.08182,457,1.0803348,1.0793568,1.0781375,0.0009195855,0.0007520474,0.00016753812,88.48392,86.9857,91.48035,1.0801575,1.0832859,1.0770291,0.001075,1.0796,1.0796,1.0796,1.07952,1.077926
2024-05-15 00:00:00,1.08172,1.0819,1.0815,1.08158,424,1.0804306,1.0794439,1.0782057,0.000881499,0.00077793776,0.00010356127,79.25594,84.40911,68.9496,1.0803,1.0834142,1.0771858,0.00108,1.08131,1.0796,1.080455,1.07952,1.0781114
2024-05-15 01:00:00,1.08161,1.08172,1.08157,1.08163,200,1.0805229,1.0795296,1.0782735,0.0008456022,0.00079147064,5.413154e-05,66.42541,78.41454,42.44713,1.0804485,1.0835164,1.0773807,0.0010057143,1.081775,1.0796,1.0806875,1.07952,1.0782894
2024-05-15 02:00:00,1.08164,1.08169,1.08137,1.08138,391,1.0805888,1.0796022,1.078335,0.0007878984,0.0007907562,-2.8578243e-06,44.581223,67.13677,-0.52987224,1.08058,1.0835657,1.0775943,0.00095714285,1.08193,1.0796,1.080765,1.07952,1.0784602
2024-05-15 03:00:00,1.08138,1.08177,1.08131,1.08169,957,1.0806735,1.0796841,1.0784014,0.00075843924,0.0007842928,-2.5853538e-05,42.645985,58.973175,9.991605,1.080738,1.0835987,1.0778773,0.00094214285,1.0818,1.0796,1.0807,1.07952,1.0786242
2024-05-15 04:00:00,1.08169,1.08225,1.08164,1.08224,842,1.080794,1.0797843,1.0784775,0.0007705902,0.0007815523,-1.0962055e-05,60.06331,59.336555,61.516823,1.0809186,1.0836728,1.0781642,0.00094,1.0818,1.0796,1.0807,1.07957,1.0787816
2024-05-15 05:00:00,1.08224,1.08266,1.08198,1.08252,670,1.0809268,1.0798916,1.0785576,0.0007936647,0.00078397477,9.689971e-06,69.91875,62.863953,84.02834,1.0811075,1.0837488,1.0784662,0.0006742857,1.081985,1.07965,1.0808175,1.07962,1.0789328
2024-05-15 06:00:00,1.08254,1.08277,1.08249,1.0826,568,1.0810555,1.0799978,1.0786376,0.0008090802,0.0007889959,2.008436e-05,76.06455,67.26415,93.66536,1.0813015,1.0837687,1.0788343,0.00053714286,1.08204,1.079705,1.0808725,1.079675,1.0791564
2024-05-15 07:00:00,1.0826,1.08261,1.08204,1.08214,477,1.0811388,1.0800818,1.078707,0.00077524246,0.00078624516,-1.1002742e-05,69.65948,68.06259,72.85323,1.081491,1.0835525,1.0794295,0.00046571429,1.08204,1.079705,1.0808725,1.079675,1.0794455
2024-05-15 08:00:00,1.08214,1.0828,1.08212,1.08269,660,1.0812582,1.0801841,1.0787858,0.00078377133,0.0007857504,-1.979086e-06,77.31213,71.145775,89.64485,1.0816615,1.0835056,1.0798174,0.00044357142,1.082055,1.07972,1.0808876,1.07969,1.0797114
2024-05-15 09:00:00,1.08272,1.08306,1.08225,1.08303,1310,1.0813946,1.0802957,1.0788698,0.0008086441,0.0007903291,1.8314982e-05,84.30333,75.531624,101.84673,1.081832,1.083504,1.0801601,0.00045714286,1.082185,1.07985,1.0810175,1.07985,1.0800203
2024-05-15 10:00:00,1.08304,1.08325,1.08253,1.0826,1775,1.0814872,1.080386,1.0789437,0.00078461407,0.0007891861,-4.572065e-06,78.367165,76.47681,82.14789,1.0819995,1.0831819,1.0808172,0.00047642857,1.08228,1.079945,1.0811125,1.079945,1.0803851
2024-05-15 11:00:00,1.08259,1.08345,1.08246,1.08299,1476,1.0816028,1.0804882,1.0790238,0.00078795676,0.00078894023,-9.835182e-07,78.413,77.12221,80.9946,1.082133,1.0831002,1.0811658,0.0005171429,1.08238,1.080045,1.0812125,1.080045,1.0807861
2024-05-15 12:00:00,1.08299,1.0832,1.08247,1.0828,1476,1.081695,1.0805788,1.0790986,0.00076643936,0.0007844401,-1.8000703e-05,73.63813,75.960846,68.99271,1.082179,1.0831823,1.0811756,0.0005514286,1.082545,1.080045,1.081295,1.080045,1.0812124
2024-05-15 13:00:00,1.08281,1.08298,1.08233,1.08246,1030,1.0817537,1.0806526,1.0791652,0.0007137242,0.0007702969,-5.6572713e-05,59.976444,70.63271,38.663902,1.082178,1.0831802,1.0811758,0.000575,1.082715,1.080045,1.08138,1.080045,1.0815704
2024-05-15 14:00:00,1.08246,1.08293,1.08219,1.08292,1470,1.0818435,1.0807415,1.0792396,0.0007009847,0.00075643446,-5.5449793e-05,60.78808,67.351166,47.6619,1.0822325,1.0832728,1.0811923,0.0005992857,1.082745,1.080045,1.081395,1.080045,1.0818712
2024-05-15 15:00:00,1.08293,1.08693,1.0828,1.08612,3869,1.0821724,1.0809524,1.0793757,0.0009382858,0.0007928047,0.00014548106,68.33725,67.67986,69.652016,1.0824544,1.0844525,1.0804565,0.00088357145,1.084485,1.081785,1.083135,1.081785,1.0821238
2024-05-15 16:00:00,1.08612,1.08658,1.08317,1.08351,3743,1.0822754,1.0810528,1.0794576,0.0009053076,0.0008153053,9.0002315e-05,55.190872,63.516865,38.53889,1.082535,1.0845684,1.0805017,0.0011042857,1.084525,1.081785,1.083155,1.081785,1.08219
2024-05-15 17:00:00,1.0835,1.086,1.08339,1.08574,2830,1.0825418,1.0812366,1.0795821,0.0010470449,0.0008616532,0.00018539165,61.758755,62.93083,59.414608,1.082723,1.0851895,1.0802566,0.0012578572,1.08456,1.083495,1.0840275,1.081785,1.0828
2024-05-15 18:00:00,1.08576,1.08744,1.08557,1.08599,2103,1.0828071,1.0814229,1.0797089,0.0011661034,0.00092254323,0.0002435602,65.299484,63.720383,68.457695,1.0829225,1.0857602,1.0800848,0.0013478572,1.084815,1.084215,1.084515,1.08204,1.08317
2024-05-15 19:00:00,1.08598,1.08735,1.08561,1.08719,1779,1.0831442,1.0816492,1.0798571,0.0013418206,0.0010063987,0.00033542182,75.27902,67.573265,90.690544,1.083191,1.0865567,1.0798254,0.0014235714,1.084815,1.084375,1.084595,1.08204,1.08339
2024-05-15 20:00:00,1.08719,1.08804,1.08716,1.08799,1376,1.083517,1.0818979,1.0800182,0.0015280169,0.0011107223,0.00041729453,83.23445,72.793655,104.11603,1.0835115,1.0874099,1.0796132,0.0014664286,1.085115,1.084675,1.084895,1.08234,1.0842
2024-05-15 21:00:00,1.08798,1.08806,1.08728,1.08784,1173,1.0838495,1.0821308,1.080173,0.0016445181,0.0012174814,0.0004270366,87.57368,77.72033,107.280365,1.083822,1.0880635,1.0795805,0.0014814286,1.085125,1.084685,1.084905,1.08235,1.084968
2024-05-15 22:00:00,1.08783,1.08828,1.08778,1.08818,845,1.0841826,1.082368,1.0803316,0.0017441756,0.0013228203,0.00042135525,91.16844,82.20303,109.09925,1.084162,1.0886616,1.0796624,0.0014685715,1.085235,1.084795,1.085015,1.08246,1.0855864
2024-05-15 23:00:00,1.08818,1.08857,1.0881,1.08837,556,1.0845047,1.0826035,1.0804907,0.0018175348,0.0014217632,0.00039577158,92.956894,85.78765,107.295364,1.084496,1.0892096,1.0797824,0.0014442857,1.085685,1.08494,1.0853125,1.082605,1.0861251
2024-05-16 00:00:00,1.08837,1.08842,1.08766,1.08825,428,1.0847929,1.0828248,1.0806444,0.0018447246,0.0015063555,0.0003383692,93.329285,88.30153,103.384796,1.0847965,1.0896682,1.0799248,0.0014471428,1.08587,1.08494,1.085405,1.082605,1.0866141
2024-05-16 01:00:00,1.08818,1.08895,1.08818,1.08885,410,1.085105,1.0830611,1.0808069,0.0018928681,0.001583658,0.00030921004,94.95334,90.5188,103.82241,1.085113,1.0901805,1.0800455,0.0014314286,1.08617,1.08513,1.08565,1.082795,1.0870053
2024-05-16 02:00:00,1.0889,1.089,1.08876,1.08883,631,1.0853915,1.0832874,1.0809658,0.0019074206,0.0016484106,0.0002590101,94.98347,92.00702,100.93636,1.0854245,1.0906062,1.0802428,0.0013964286,1.087285,1.085155,1.08622,1.08282,1.0873942
2024-05-16 03:00:00,1.08883,1.08949,1.08865,1.08935,1251,1.085696,1.0835251,1.0811318,0.0019385667,0.0017064417,0.00023212495,95.452896,93.15565,100.04739,1.085785,1.0910076,1.0805624,0.00141,1.08755,1.0854,1.086475,1.083065,1.0877154
2024-05-16 04:00:00,1.08936,1.08938,1.08842,1.08866,1545,1.085924,1.0837265,1.0812808,0.0018858343,0.0017423203,0.00014351399,85.09449,90.4686,74.34628,1.0860835,1.0912434,1.0809237,0.0014257142,1.088325,1.0854,1.0868624,1.083065,1.0880703
2024-05-16 05:00:00,1.08866,1.08882,1.08814,1.08872,1129,1.0861391,1.0839223,1.0814282,0.001827815,0.0017594192,6.839578e-05,78.44912,86.462105,62.42315,1.086368,1.0914458,1.0812902,0.0011792857,1.088385,1.085565,1.086975,1.083065,1.08949
2024-05-16 06:00:00,1.08872,1.08893,1.08859,1.08873,888,1.0863384,1.0841109,1.0815728,0.0017623262,0.0017600006,2.3256018e-06,71.78939,81.5712,52.22578,1.0866745,1.0915298,1.0818192,0.00096,1.088575,1.085735,1.087155,1.083065,1.089463
2024-05-16 07:00:00,1.08873,1.08873,1.08842,1.08847,655,1.0865023,1.0842818,1.0817094,0.001670193,0.0017420391,-7.184599e-05,62.613693,75.25203,37.33702,1.0869485,1.0915396,1.0823574,0.00079571427,1.088575,1.085765,1.08717,1.083065,1.0894365
2024-05-16 08:00:00,1.08847,1.08851,1.08797,1.08797,790,1.0866152,1.0844264,1.0818334,0.0015390895,0.0017014492,-0.0001623597,47.38909,65.964386,10.238509,1.087207,1.0913776,1.0830364,0.0007007143,1.088575,1.085765,1.08717,1.083065,1.0894107
2024-05-16 09:00:00,1.08796,1.08829,1.08747,1.08764,1478,1.086694,1.0845524,1.0819483,0.0013925087,0.001639661,-0.00024715238,34.39801,55.44226,-7.690492,1.087466,1.0909883,1.0839437,0.000635,1.08848,1.085805,1.0871425,1.083065,1.089353
2024-05-16 10:00:00,1.08771,1.08821,1.08732,1.08746,1930,1.086753,1.0846665,1.0820575,0.0012474381,0.0015612165,-0.00031377832,25.082544,45.322353,-15.397078,1.087693,1.0904928,1.0848932,0.00063571427,1.088405,1.08584,1.0871226,1.083065,1.08924
2024-05-16 11:00:00,1.08746,1.08767,1.08665,1.08732,1768,1.0867966,1.0847706,1.0821617,0.001108395,0.0014706522,-0.00036225718,24.585546,38.410084,-3.0635328,1.087753,1.0904608,1.0850452,0.0006528571,1.08807,1.08584,1.086955,1.083065,1.0890864
2024-05-16 12:00:00,1.08732,1.08749,1.08687,1.08701,1294,1.086813,1.0848583,1.0822576,0.00096209743,0.0013689413,-0.00040684378,20.785969,32.535378,-2.7128541,1.087928,1.0898067,1.0860493,0.00066142855,1.088015,1.08584,1.0869275,1.083065,1.0888427
2024-05-16 13:00:00,1.08699,1.08738,1.08667,1.08722,1192,1.0868443,1.0849509,1.082356,0.00085326494,0.001265806,-0.00041254106,22.190645,29.087135,8.397667,1.088002,1.0896157,1.0863883,0.0006785714,1.08779,1.08584,1.086815,1.083065,1.0886235
2024-05-16 14:00:00,1.08722,1.08748,1.08617,1.08667,1397,1.0868309,1.0850184,1.0824413,0.0007143988,0.0011555245,-0.00044112574,20.83241,26.33556,9.826113,1.088036,1.0894921,1.0865799,0.00071785715,1.08755,1.08584,1.086695,1.083065,1.0884261
2024-05-16 15:00:00,1.08667,1.08742,1.08607,1.08632,2636,1.0867916,1.0850694,1.0825181,0.000569539,0.0010383275,-0.0004687884,17.021107,23.230742,4.601834,1.0879925,1.0895993,1.0863857,0.0007592857,1.0874,1.08584,1.08662,1.083065,1.0881554
2024-05-16 16:00:00,1.08633,1.08668,1.08546,1.08559,2655,1.0866991,1.0850898,1.082579,0.00039132082,0.00090892613,-0.0005176053,12.768169,19.743217,-1.1819283,1.0878725,1.0898054,1.0859396,0.0008292857,1.086985,1.086145,1.086565,1.083065,1.0878634
2024-05-16 17:00:00,1.0856,1.08703,1.08544,1.08702,2471,1.0867238,1.0851655,1.0826669,0.00036130575,0.00079940207,-0.0004380963,26.991646,22.15936,36.656216,1.0878315,1.0898017,1.0858613,0.00088285713,1.086865,1.08633,1.0865974,1.083065,1.0874789
2024-05-16 18:00:00,1.08703,1.08757,1.08667,1.08751,1675,1.0867844,1.0852575,1.0827628,0.00037276055,0.0007140738,-0.0003413132,42.90418,29.074299,70.563934,1.087798,1.089766,1.08583,0.0008785714,1.086825,1.08644,1.0866325,1.083065,1.08544
2024-05-16 19:00:00,1.0875,1.08753,1.08699,1.08734,1292,1.086827,1.0853392,1.0828534,0.00036392585,0.0006440442,-0.0002801183,57.003384,38.383995,94.24216,1.0877465,1.0897055,1.0857875,0.00086857146,1.086555,1.087465,1.08701,1.084775,1.08544
2024-05-16 20:00:00,1.08734,1.08755,1.08683,1.08706,1198,1.086845,1.0854067,1.0829368,0.00033052062,0.00058133947,-0.00025081885,63.354366,46.70745,96.6482,1.087687,1.0896538,1.0857202,0.00089571427,1.086505,1.087465,1.086985,1.08524,1.0854826
2024-05-16 21:00:00,1.08707,1.08717,1.08657,1.08709,1164,1.0868639,1.0854726,1.083019,0.00030297495,0.0005256666,-0.0002226916,68.05784,53.82425,96.525024,1.087599,1.0895032,1.0856948,0.0009164286,1.086505,1.087465,1.086985,1.0854,1.0855243
2024-05-16 22:00:00,1.08708,1.08708,1.08669,1.0867,872,1.0868512,1.0855207,1.0830919,0.0002468298,0.0004698992,-0.00022306942,65.0902,57.579567,80.11148,1.0874925,1.0893444,1.0856407,0.00090642856,1.086505,1.087465,1.086985,1.0854,1.0855652
2024-05-16 23:00:00,1.0867,1.0867,1.08644,1.08663,547,1.0868342,1.0855643,1.083162,0.00019444448,0.00041480825,-0.00022036379,62.01632,59.058483,67.931984,1.0873564,1.0890243,1.0856887,0.0008664286,1.086505,1.087465,1.086985,1.0854,1.0856054
2024-05-17 00:00:00,1.08662,1.08676,1.08593,1.08654,398,1.0868115,1.0856025,1.0832288,0.00014400648,0.00036064791,-0.00021664142,58.55861,58.891857,57.89211,1.0872505,1.088837,1.085664,0.0008621429,1.086505,1.087465,1.086985,1.0854,1.0856446
2024-05-17 01:00:00,1.08654,1.08688,1.08654,1.08674,259,1.086806,1.0856471,1.0832983,0.000118802855,0.0003122789,-0.00019347604,59.38336,59.055695,60.038696,1.0871515,1.0885923,1.0857106,0.00081357145,1.086505,1.087465,1.086985,1.0854,1.0856831
2024-05-17 02:00:00,1.08674,1.0868,1.0866,1.08677,361,1.0868033,1.0856912,1.0833671,0.0001000957,0.00026984225,-0.00016974655,56.66208,58.25782,53.470592,1.0870535,1.0882951,1.0858119,0.00078357145,1.08675,1.087465,1.0871075,1.0854,1.0857209
2024-05-17 03:00:00,1.08677,1.08687,1.08599,1.08628,771,1.086763,1.0857142,1.0834248,4.521009e-05,0.00022491583,-0.00017970573,44.976364,53.83067,27.267756,1.086944,1.088037,1.085851,0.00079571427,1.08674,1.087465,1.0871025,1.0854,1.0857579
2024-05-17 04:00:00,1.08628,1.08638,1.08574,1.08593,1000,1.086699,1.0857227,1.0834744,-2.6226899e-05,0.00017468727,-0.00020091418,33.483322,47.04822,6.3535266,1.086842,1.0879124,1.0857716,0.00074785715,1.086645,1.087465,1.087055,1.0854,1.08757
2024-05-17 05:00:00,1.08595,1.08605,1.08544,1.0857,857,1.0866221,1.0857219,1.0835185,-0.000100244746,0.000119700875,-0.00021994562,27.331848,40.476097,1.0433537,1.086745,1.0878615,1.0856285,0.000695,1.086305,1.08741,1.0868576,1.0854,1.0875334
2024-05-17 06:00:00,1.08571,1.08615,1.08568,1.08591,573,1.0865674,1.0857292,1.0835658,-0.0001403414,6.769242e-05,-0.00020803383,27.774078,36.242092,10.838054,1.0866675,1.0877903,1.0855448,0.0006414286,1.08626,1.087185,1.0867225,1.0854,1.0874497
2024-05-17 07:00:00,1.08592,1.08594,1.08555,1.08562,431,1.0864944,1.085725,1.0836065,-0.00019329075,1.5495783e-05,-0.00020878653,22.682718,31.7223,4.6035566,1.0865825,1.0877535,1.0854114,0.0005557143,1.08616,1.087185,1.0866725,1.085565,1.0873693
2024-05-17 08:00:00,1.08562,1.08623,1.08557,1.08611,648,1.0864649,1.0857401,1.0836561,-0.0001934842,-2.6300215e-05,-0.00016718399,30.631071,31.358557,29.176102,1.0865375,1.0877086,1.0853664,0.00053857145,1.08616,1.087085,1.0866225,1.085735,1.0872921
2024-05-17 09:00:00,1.0861,1.08666,1.08582,1.08626,1358,1.0864491,1.0857605,1.0837077,-0.00017946502,-5.6933175e-05,-0.00012253184,39.402195,34.03977,50.12705,1.0864896,1.0876209,1.0853581,0.00056,1.08616,1.086975,1.0865675,1.085765,1.087218
